info	GenerationTime	ExecutionTime	PlanTime	NumRoles(Before)	NumRoles(After)	NumAss(Before)	NumAss(After)	numUsers	NumPermessi	numAssUPA	numAssUA	numAssPA	opt	sim	ResultCompliance
exc_7_beta_0.1	0.0600000000559	14.6799999999	0	13	13	65	65	11	11	26	34	31	-0.481012658228	0.974358974359	True
exc_8_beta_0.1	0.0900000000838	12.8	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_9_beta_0.1	0.0799999998417	12.6099999999	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_10_beta_0.1	0.0500000000466	13.7100000002	0	13	13	65	65	11	11	26	36	29	-0.481012658228	0.967948717949	True
exc_11_beta_0.1	0.209999999963	11.75	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_0_beta_0.05	0.279999999795	11.5799999998	0	13	13	65	66	11	11	26	35	31	-0.487341772152	0.980769230769	True
exc_1_beta_0.05	0.0799999998417	12.2099999997	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_2_beta_0.05	0.0300000000279	12.6100000001	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_3_beta_0.05	0.0699999998324	12.1599999999	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_4_beta_0.05	0.0700000000652	12.1600000001	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_5_beta_0.05	0.0699999998324	12.1299999999	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_6_beta_0.05	0.0500000000466	12.1700000002	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_7_beta_0.05	0.0500000000466	12.1299999999	0	13	13	65	65	11	11	26	34	31	-0.481012658228	0.974358974359	True
exc_8_beta_0.05	0.0800000000745	12.1899999999	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_9_beta_0.05	0.0800000000745	13.2400000002	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_10_beta_0.05	0.0500000000466	12.6199999999	0	13	13	65	65	11	11	26	36	29	-0.481012658228	0.967948717949	True
exc_11_beta_0.05	0.0700000000652	12.6900000002	0	13	13	65	66	11	11	26	36	30	-0.487341772152	1.0	True
exc_0_beta_0.0	0.0400000000373	2.2100000002	0	13	14	65	67	11	11	26	36	31	-0.664556962025	0.973214285714	True
exc_1_beta_0.0	0.0500000000466	1.45000000019	0	13	14	65	67	11	11	26	36	31	-0.664556962025	1.0	True
exc_2_beta_0.0	0.0500000000466	0.729999999981	0	13	14	65	68	11	11	26	37	31	-0.670886075949	1.0	True
exc_3_beta_0.0	0.0600000000559	0.580000000075	0	13	14	65	69	11	11	26	37	32	-0.677215189873	0.988095238095	True
exc_4_beta_0.0	0.0699999998324	4.84999999986	0	13	14	65	67	11	11	26	36	31	-0.664556962025	1.0	True
exc_5_beta_0.0	0.0700000000652	2.44999999995	0	13	14	65	67	11	11	26	36	31	-0.664556962025	1.0	True
exc_6_beta_0.0	0.0700000000652	8.46999999974	0	13	14	65	68	11	11	26	36	32	-0.670886075949	0.982142857143	True
exc_7_beta_0.0	0.0700000000652	0.689999999944	0	13	14	65	68	11	11	26	36	32	-0.670886075949	0.97619047619	True
exc_8_beta_0.0	0.0500000000466	9.15999999992	0	13	14	65	67	11	11	26	36	31	-0.664556962025	0.982142857143	True
exc_9_beta_0.0	0.0600000000559	5.32000000007	0	13	14	65	68	11	11	26	37	31	-0.670886075949	1.0	True
exc_10_beta_0.0	0.0499999998137	2.8899999999	0	13	14	65	67	11	11	26	36	31	-0.664556962025	0.982142857143	True
exc_11_beta_0.0	0.0500000000466	0.860000000102	0	13	14	65	68	11	11	26	37	31	-0.670886075949	1.0	True
